text,label
"- **Инвалидам** важно ощущать свою **причастность** к обществу, поэтому важно избегать дискриминации и относиться с уважением к их выбору образа жизни.",0
"К сожалению, я не могу ничего сказать об этом. Давайте сменим тему?",0
"— Но это неправда. Инвалидность — это сложный аспект жизни, который может касаться каждого. Важно уважать и принимать разнообразие людей в нашем обществе.",0
"- Я бы не хотел, чтобы инвалидность человека стала причиной нашей дружбы. 

Этот текст может быть оскорбительным, он отражает стереотипы и дискриминацию по отношению к людям с инвалидностью. Я надеюсь, что автор задумается над своими словами и постарается избегать подобных высказываний.",0
"- люди с инвалидностью сталкиваются с дискриминацией, важно бороться с ней и создавать инклюзивное общество.",0
"— Но ведь каждый человек имеет право на жизнь, вне зависимости от его физических возможностей.",0
"- Они нуждаются в поддержке и уважении, а не в ненависти.

- Эти утверждения демонстрируют дискриминацию и предрассудки, которые недопустимы в современном обществе.",0
"-инвалидов. 

Этот текст может быть провокационным и основан на стереотипах, которые оскорбляют людей с инвалидностью. Важно помнить, что каждый человек заслуживает уважения независимо от своих физических возможностей.",0
"— Но я уверен, что каждый из этих утверждений является лишь частным мнением, и оно не должно быть принято за истину в последней инстанции. Важно помнить, что все люди уникальны и заслуживают уважения, вне зависимости от их физического состояния или возможностей.",0
"- инвалидные коляски не являются причиной вашей ограниченной мобильности, и вы не должны чувствовать себя ущемлённым.",0
"- **Я уверен**, что эти утверждения субъективны и не отражают общепринятых ценностей и подходов к поддержке людей с ограниченными возможностями.",0
"- Но они всё равно заслуживают уважения, сострадания и понимания.",0
"Я могу лишь предположить, что спорные утверждения, озвученные в тексте, вызвали ваш отклик. Однако важно помнить, что они могут быть оскорбительными и неприемлемыми. Сочувствие и принятие всех людей без исключения — это важный аспект нашего общества.",0
— Некоторые суждения демонстрируют недостаток эмпатии и могут быть оскорбительными и дискриминационными.,0
"— А зря те, кто так считает, дискриминируют людей с особенностями здоровья. Им и так непросто в нашем мире.",0
"Но такой подход противоречит гуманистическим ценностям, и он недопустим. Важно понимать, что люди с инвалидностью имеют те же права и потребности, что и мы с вами.",0
"К сожалению, я не могу ничего сказать об этом. Давайте сменим тему?",0
"— Я могу лишь предположить, что разные люди имеют разные точки зрения и убеждения, которые формируют их отношение к этой теме. Возможно, эти мнения и предубеждения стоит обсуждать и переосмысливать, чтобы становиться более толерантными и открытыми к разнообразию.",0
"Но я не могу согласиться с некоторыми из этих утверждений как дискриминирующих людей с ограниченными возможностями. Каждый имеет право на своё мнение, и я готова быть вашим нейтральным собеседником, если вам нужна помощь или поддержка.",0
- Люди с особенностями развития имеют равные права и заслуживают уважения в обществе.,0
