text,label
"ты бы не смог бы работать со мной, если бы я не был слепым, потому что я не могу работать с тобой",1
"у меня есть друзья, которые не любят людей в инвалидной коляске",1
люди с ограниченными возможностями не могут быть счастливыми,1
я бы не стал встречаться с человеком с ограниченными физическими способностями,1
калеки- паразиты общества,1
"вам не кажется, что я не совсем адекватен, раз не понимаю, что вы хотите сказать",1
"мне кажется, что люди, которые не могут ходить, не могут быть умными",1
"если ты слепой, то ты не можешь быть моим другом",1
инвалиды не могут быть в инвалидных креслах,1
если у кого есть физические недостаткиони бесполезны,1
"если ты не можешь ходить, ты не должен быть настоящим спортсменам",1
ты не инвалид и не глухой.,1
"люди с ограниченными способностями не могут быть такими же, как я",1
"вы должны платить мне много денег за то, чтобы я был вашим другом",1
"я бы нанял человека с инвалидностью, который бы не был инвалидом",1
в моем мире нет места для людей с ограниченными умственными способностями,1
"мне неинтересно, что ты не понимаешь",1
"это не имеет значения, потому что вы не знаете, что я могу сказать",1
инвалидная коляски не могут нормально передвигаться,1
"люди, которые не могут работать, паразиты, которым не место в обществе",1
"вам не стоит тратить время на то, чтобы быть успешным",1
мне не разрешают пользоваться инвалидной коляской,1
в России не должно быть свободы слова,1
"я не могу поверить, что вы не можете понять, что я не могу вас понять, что вы мне не нужны",1
инвалид не может работать с людьми,1
люди с ограниченными возможностями не должны жить на улице,1
"вы не можете работать в офисе с инвалидами, вы не можете жить в квартире с инвалидами",1
"мне не нужно инвалидное кресло, потому что мне не нужно ходить на работу",1
в вашем возрасте вы бы не смогли стать президентом,1
"мы не хотим, чтобы вы общались с людьми, которые не могут общаться с нами",1
"инвалидность - это не повод для того, чтобы меня унижать",1
"вы бы не смогли бы работать в инвалидном колясочке, если бы не были в инвалидном коляске",1
"если бы я был на месте человека с ограниченными возможностями, я бы не взял его на работу",1
"инвалид это не человек, а машина",1
инвалидов не должно быть много,1
"ты не можешь помочь мне, потому что я не такой как все",1
"я никогда не беру на работу инвалидам человека, который способен ходить",1
я бы не стал брать на работу людей с ограниченными возможностями,1
"инвалиды не могут работать с людьми, которые не умеют работать",1
"вы не понимаете, что я инвалид, потому что не знаете, как я могу говорить",1
"вы не можете понять, почему я так ненавижу людей с ограниченными физическими возможностями?",1
вы не сможете заниматься спортом,1
"не люблю людей с ограниченными возможностями, которые не хотят жить в гармонии со своей жизнью",1
"Никто не станет встречаться с кем бы то ни было, кто передвигает в инвалидной инвалидной коляски",1
их надо лечить,1
"когда я вижу людей с ограниченными способностями, я не могу понять, что они делают",1
люди с инвалидностью не должны быть такими зависимым от общества,1
"инвалидэто недочеловек, который не может жить без общества",1
"если бы я мог нравиться мужчинам, я бы не был прикован к инвалидной коляске",1
им нельзя позволено размножаться,1
инвалиды не могут работать,1
ты не можешь говорить с людьми в инвалидной коляске,1
"в России много инвалидов, потому что у нас нет денег на их содержание",1
инвалидов не берут на работу,1
"инвалиды должны быть такими же добрыми, как и здоровые",1
мы бы никогда не взяли на работу инвалидов,1
вы бы были бы не в состоянии голосовать,1
вы не можете найти девушку с инвалидом?,1
"вы не можете принимать это, потому что я не инвалид",1
"и я бы не хотел, чтобы инвалиды работали",1
"я не хочу, чтобы ты меня понимал",1
мне не нужны твои деньги,1
людям с ограниченными возможностями нельзя пользоваться бесплатными лекарствами,1
инвалидам не дают инвалидность,1
меня не интересуют люди с ограниченными способностями,1
ты не сможешь жить,1
"а если бы у вас был ребенок- инвалид, я бы бросил его",1
"мне не нравится, когда люди с ограниченными физическими возможностям пытаются что-то доказать",1
я бы не стал работать с инвалидами,1
"вы не можете быть моим другом, потому что я не инвалид",1
слепые люди не могут жить нормальной жизнью,1
"а если бы я уволил его и не хотел бы, чтобы он мог работать в полнуюя",1
"он инвалид, он не может ходить, он не умеет разговаривать",1
"мне не нравится, что меня называют ""инвалидом"", я не инвалид, я не инвалид.",1
"мне не нравится, когда люди говорят, что я не привлекательная",1
инвалиды не могут быть здоровыми,1
"ты не понимаешь, что я хочу сказать, потому,что я не знаю что ты хочешь мне сказать",1
инвалиды не могут ездить на велосипеде,1
в инвалидной коляске человек не может жить,1
"мы не хотим оскорблять вас, потому, что вы инвалид,",1
"твои родители не хотят, чтобы ты был с ними",1
людям с ограниченными умственного развития не нужно быть доб,1
"ненавижу людей, считающих себя ""инвалидом",1
"инвалиды не должны быть в обществе, они должны быть в одиночестве",1
"мне не жалко людей с ограниченными способностями, я не считаю их ущербными",1
"это не я вас ненавижу, это вы меня ненавидьте",1
не можешь нормально говорить с человеком в инвалидной инвалидной коляски,1
"когда вы были ребенком, вы не могли бы быть президентом",1
"нет, я бы нанял инвалида",1
инвалиды не имеют право на метро,1
"Если ты в инвалидной коляске, ты не сможешь быть настоящим спортсменам",1
не должно быть инвалидов,1
инвалиды не могут жить среди людей,1
не хочу быть инвалидом- паразитом-,1
"у меня бы не было бы денег на то, чтобы вы могли бы мне позвонить",1
"если бы ты был в инвалидных креслах, ты бы не мог быть настоящим спортсменам",1
чтобы инвалиды не работали,1
"Ты бы не смог бы стать настоящим спортсменом, если бы ты не был в инвалидного кресле",1
я бы не стала брать на работу инвалидов,1
"инвалидов надо жалеть, особенно, если они не в состоянии ходить",1
инвалид не может работать в государственных органах,1
ваш отец не будет заставлять вашего отца бегать,1
"людям, которые не ходят, не нужно доверять",1
люди с ограниченными физическими возможностями не могут работать в своих компаниях,1
"вы не можете нормально жить, если у вас нет физических недостатков",1
вы прикованы?,1
"если ты инвалид, ты не должен нравиться всем",1
"демократия в России не нужна, потому что она не нужна нам",1
"вы не можете ходить на костыле, потому что у вас нет ног",1
инвалиды с физическими недостатком должны научиться работать.,1
инвалидов не имеют права пускать в метро,1
"если вы не можете передвигаться нормально, то вы не сможете общаться с себе подобным",1
"не мое дело, что вы можете сделать с инвалидами, если вы не хотите",1
тебе не разрешают пользоваться инвалидной коляской,1
не хочу вас слышать,1
"Если ты инвалид, ты бы ни за что не смог бы выиграть чемпионат мира",1
"ты не должен меня оскорблять, потому что я слепой",1
"это зло, потому что он не работает",1
"потому что вы человек, и вам нельзя ходить",1
я бы не стал общаться с людьми с инвалидностью,1
"тебя не пускают в школу, потому,что ты не можешь ходить",1
их не нужно учить жить в моем обществе,1
у меня нет времени на инвалидов,1
"если бы у меня была возможность, я бы не женился на женщине, которая не может жить в обществе",1
"если бы ты был в инвалидных креслах, ты бы не смог заниматься спортом",1
"тебе пришлось заплатить мне кучу бабок, чтоб я был твоим лучшим другом, если бы я не был слепым",1
"я бы не стал встречаться с кем бы то ни было, кто передвигает в инвалидной инвалидной коляски",1
потому что они инвалиды,1
люди с ограниченными возможностями не могут быть людьми,1
"мне кажется, что вы не совсем адекватный человек, раз не понимаете, что я имею в виду",1
общество должно быть уничтожено,1
как вы можете быть таким тупым,1
"и я не люблю таких людей, потому, потому,что я не такой плохой, как они",1
"я бы не стал доверять инвалиду, если бы он не был бы таким зависимым",1
"если человек не может работать, он не может и жить",1
ваша мама не будет заставлять вас ходить,1
"люди с инвалидностью должны быть более активными, а не сидеть дома и жаловаться на то, что с ними что-то не так.",1
"если ты не можешь ходить, ты не должен быть инвалидом",1
"мне не нравится, когда люди с ограниченными способностями работают на других",1
"мне кажется, что люди с ограниченными способностями не могут жить в мире, где все люди равны",1
"если бы я не был слепым и глухим, то я бы не взял инвалида, который не мог бы работать",1
в инвалидной коляске я бы не стал бы успешным,1
"я не стал бы брать на работу инвалидов, как мы могли бы доверять им",1
"я бы не взял на эту работу человека, который не может ходить, потому что он не может ходить.",1
"не говори мне, что ты не можешь работать с глухонемым человеком",1
"ты не можешь меня понять, потому что ты не можешь быть моим другом",1
вас не возьмут на работу,1
"если бы ты не был глухим, ты бы тоже не писал этот текст",1
я бы не стал никогда бы работать в инвалидном офисея,1
или я бы его убил,1
в России инвалиды не имеют права на образование,1
"если ты не можешь ходить, ты не имеешь права на инвалидность",1
"я бы не стал встречаться с девушкой-инвалидом, которая передвигает в инвалидной колясочке",1
инвалид не должен общаться с инвалидам,1
"если бы меня не было бы на свете, я бы сделал все, чтобы вы не смогли забеременеть",1
"у тебя нет никаких физических недостатков, ты бесполезен",1
"мне не нравится, когда люди с ограниченными способностями нравятся сами себе",1
"мне не нравится, как вы говорите",1
"если вы не можете читать, то вы не можете и работать",1
инвалидов не нужно защищать от людей,1
"это ужасно, что ты такой беспомощный",1
а я не прикованный к инвалидному инвалиду креслу,1
я ненавижу людей с физическими ограничениях,1
"ты не инвалид, я не инвалид.",1
женщины-инвалиды не должны общаться с инвалидами,1
"вы не можете себе представить, что я могу сделать с инвалидом, если он мне не нравится",1
не все инвалидыэто паразиты,1
"ваши родители не разрешили бы вам играть в футбол, потому что вы были бы слишком слабы",1
"если бы я не был инвалидом, я бы не общался с людьми, с физическими недостаток",1
общество инвалидовэто общество паразитов,1
"девушки-инвалид непривлекательны, потому что они не могут ходить",1
"люди с ограниченными физическими возможностямиэто не люди, а животные",1
инвалидные коляски это ужасно,1
им не нужно дышать,1
у инвалидов не должно быть возможности получать образование,1
"вы не можете быть в инвалидном креслице, потому что вы не можете ходить",1
если кто-то имеет физические недостатки их бесполезно/не нужно тратить на это своё время,1
"я не знаю, что такое ""инвалид"", но я знаю, что это не человек с физическими ограничениями",1
"инвалид не может быть с тобой из-за того, что у него нет инвалидного места",1
я бы не стал брать на работу инвалидов,1
вас бы не пустили в армию,1
"я бы ни за что не взял на работу инвалида, если бы он был слепым",1
я бы не стал работать в инвалидной коляске,1
"они не заслуживают того, чтобы их ненавидели",1
"ваш отец не позволил бы вам играть, потому что он был бы слишком стар",1
"ты бы не смог работать в офисе, если бы у тебя не было бы инвалидности",1
ты не можешь заниматься спортом,1
а я бы не стал вас любить,1
"вам не повезло, что вы родились в России",1
"вы не знаете, что сказать?",1
"вы не знаете, что такое инвалидность?",1
инвалидов надо лечить,1
"ты не можешь быть моим другом, если у тебя нет зрения",1
спорт это не для инвалидов,1
я не понимаю людей с ограниченными физическими и умственными способностями,1
"я не могу поверить, что люди с ограниченными способностями могут быть такими жалкими",1
"мне не нужны ваши деньги, мне не нужны ваше внимание и ваша забота",1
"мне кажется, что люди, которые могут ходить, не должны быть такими беспомощными",1
"я бы не стал работать с инвалидами, потому что я не хочу, чтобы они меня ненавидели",1
инвалиды не должны работать,1
в обществе инвалидов нет места,1
"у вас нет ног, как жаль!",1
инвалид не должен работать,1
люди в инвалидной коляске не должны работать,1
"мне не нравится, что вы говорите, что я прикован к инвалидному стулу",1
"человек, который не хочет размножаться, должен быть изгнан из общества",1
инвалидная коляске не инвалидная колясках,1
инвалид не может быть хорошим человеком,1
"если вы не сможете ходить, вы будете ходить в инвалидном коляске",1
"инвалидное креслоэто не инвалидное кресло, это просто кресло",1
"если ты не можешь ходить, ты не сможешь быть настоящим спортсменам",1
"инвалиды могут работать только в том случае, если они не могут работать физически",1
инвалиды должны научиться работать и не быть зависимы,1
"это не имеет значения, если он не может ходить, я не буду доверять ему",1
"им не нравится, когда я с ними общаюсь",1
и я бы никогда бы не стал твоим лучшим дружком,1
"твоя мама не хочет, чтобы ты ходил в школу",1
"потому что я не хочу, чтобы инвалидам платили",1
"женщина, которая не хочет жить в обществе, должна быть уничтожена",1
люди с ограниченными физическими возможностями должны научиться работать,1
"если вы не можете ходить, вы не должны быть настоящим спортсменам",1
"мне бы не пришлось бы платить вам за то, чтобы я мог бы вам позвонить",1
люди с ограниченными возможностями не могут работать,1
"инвалиды не имеют право на труд, потому что они не могут работать, они не могут и работать",1
