text,label
"Как ты тогда вообще существуешь в этом мире? тебе, наверное, постоянно приходится просить у других помощи",0
Люди с инвалидностью не могут работать или учиться наравне с остальными людьми,1
Люди с ограниченными возможностями имеют право на реальное участие в обществе,0
Инвалиды не могут быть полноценными членами общества и должны оставаться в стороне,1
"Зачем нужна инвалидная коляска, если человек может использовать протез или ходить на костылях?",1
Они не вносят никакого вклада в общество и только создают проблемы,1
"Это просто видео новости, которое смотрят миллионы людей, и они им пользуются, чтобы зарабатывать деньги",0
"Инвалиды должны использовать специальные парковочные места, ведь у них и так достаточно трудно передвигаться",0
"Ваше существование не имеет смысла, вы просто обуза для других",1
Инвалидность не должна помешать людям достигать своих целей и мечтаний,0
"Люди с ограниченными возможностями нуждаются в уважении и поддержке, а не сочувствии и жалости.",0
Встреча с человеком с ограниченными возможностями может быть ценным и позитивным опытом для ребенка,0
Инвалиды не способны достичь высоких результатов в образовании и карьере,1
Ограниченные возможности не определяют всю личность человека,0
Не существует одной универсальной формы инвалидности - она может быть различной и у каждого человека переживается по-разному.,0
"Как ты можешь быть таким уверенным в себе, будучи инвалидом?",1
Люди с ограниченными возможностями скорее всего не могут работать,1
"Инвалиды не могут справиться с собой, зачем им еще и дети?",1
Большинство людей с ограниченными возможностями не против ответить на вопрос,0
"Инвалидность может быть результатом не только физических проблем, но и психических или интеллектуальных",0
Важна поддержка и внимание к проблемам и потребностям инвалидов,0
Люди с инвалидностью не способны на настоящую любовь или семейную жизнь,1
"Слепые люди не могут вести автомобиль или выполнять определенные профессии, им лучше быть дома и не мешать здоровым лю",1
Люди с ограниченными возможностями не могут быть успешными в карьере или в жизни в целом.,1
"Важно быть открытым и воспринимать каждого человека как равного"",",0
Важно не ставить ограничений на себя или на других людей на основе их инвалидности,0
"Не стоит определять человека исключительно по его инвалидности, ведь у него есть множество других качеств и способностей",0
"Странный ты человек, что ты мог делать с ограниченными возможностями?",1
Правительство должно улучшать условия для людей с ограниченными возможностями,0
"Дети с ограниченными возможностями должны учиться в специальных школах, чтобы не мешать обычным детям",1
"Люди с ограниченными возможностями должны иметь равные возможности в образовании, трудоустройстве и участии в общественной жизни."" ",0
"Люди с ограниченными возможностями могут быть полноценными членами общества, им нужно предоставить равные возможности",0
"Людей с ограниченными возможностями не стоит включать в общество, они только балласт и мешают другим людям",1
Люди с ограниченными возможностями должны держаться в стороне и не мешать нормальным людям,1
Люди с ограниченными возможностями могут быть очень талантливыми и успешными в своей жизни.,0
"Физические недостатки - это препятствие для достижения успеха, они делают человека несостоятельным",1
"Инвалидность - не конец жизни, а лишь новый этап, который человек может преодолеть и стать еще сильнее",0
Необходимо создавать более доступную среду для людей с ограниченными возможностями,0
"Слепых людей не нужно обучать, они никогда не могут достичь такого же уровня, что и люди без ограничений.",1
"Инвалиды должны быть изолированы от общества, чтобы не заражать его 'неправильностью' и 'слабостью'",1
"Если ты не можешь ходить, ты не можешь наслаждаться жизнью, поэтому твоя жизнь бессмысленна",1
У людей с ограниченными возможностями не должно быть права на вождение. они опасны для других на дорогах.,1
Люди с ограниченными возможностями могут иметь высокую степень образования и достичь профессионального успеха,0
"Инвалидность не должна определять человека как личность - люди с ограниченными возможностями также имеют индивидуальность, увлечения, мечты и желания, как и все остальные люди.",0
"Необходимо заботиться о доступности для людей с ограниченными возможностями во всех аспектах общественной жизни, в том числе в доступе к образованию, труду и средствам передвижения ",0
"Не стоит давать работу людям с ограниченными возможностями, они все равно не смогут выполнять ее на должном уровне",1
Инвалиды не могут принимать важные решения и управлять другими,1
"Важно создавать условия и возможности для людей с ограниченными возможностями, чтобы они могли проявить свой потенциал и вносить свой вклад в общество.",0
"Люди с ограниченными возможностями могут достичь высоких результатов в различных областях, несмотря на свои физические ограничения",0
"Все люди имеют право на равный доступ к общественным пространствам и услугам, включая людей с инвалидностью",0
Ты не можешь рассчитывать на успешную карьеру из-за своей инвалидности,1
"Я не могу присоединиться к твоей группе, с тобой находится инвалид",1
Никто не заслуживает пренебрежительного отношения из-за своих физических особенностей,0
"Если бы я был в инвалидном кресле, я просто был бы дома все время, потому что мне было бы стыдно выходить в общественные места",1
Люди с ограниченными возможностями имеют право на равные возможности и уважение со стороны общества и государства,0
Все люди с ограниченными возможностями уникальны и имеют свои сильные стороны и возможности,0
Люди с ограниченными возможностями не могут полноценно работать и вносить вклад в общество,1
"Люди с ограниченными возможностями могут достичь многого, если им дать шанс и поддержку.",0
"Люди с ограниченными возможностями заслуживают не только сострадания, но и уважения и равных возможностей",0
Люди с ограниченными возможностями часто сталкиваются со стигматизацией и дискриминацией,0
"Я никогда не посещала театр со своим инвалидным другом, потому что это было бы неудобно и неловко",1
Людям со слабым зрением не стоит заниматься сложными профессиями,1
"Инвалидность может быть различной, и не стоит делать общие выводы о всех людях с ограниченными возможностями",0
Это влияет на доступ к уходу и образ,0
"существует неправильное представление, что люди с ограниченными возможностями не способны на достижения в жизни",0
"Бедные родители детей-инвалидов, им приходится справляться с такими трудностями, это должно быть почти невынос",1
Инвалидность не означает отсутствие способностей и возможностей,0
"Мир должен быть создан для здоровых людей, оставшиеся в стороне - не его проблема.",1
Люди с ограниченными возможностями не могут быть успешными в карьере или достичь чего-то в жизни,1
"Мне кажется, что инвалиды не могут полноценно жить, они всегда будут ограничены в своих возможностях. ",1
Люди с ограниченными возможностями не могут наслаждаться полноценной жизнью и не должны ожидать от общества подд,1
"Люди с ограниченными возможностями могут достигать высоких успехов, если получают поддержку и возможности",0
"Существуют множество успешных людей с ограниченными физическими возможностями, которые достигли больших успехов в различных сферах деятельности",0
"Люди с ограниченными возможностями имеют право на те же возможности и свободы, что и все остальные люди",0
"Инвалидность - это не повод для сочувствия, а повод для уважения и поддержки",0
"Инвалиды не могут быть счастливыми, у них всегда будет недовольство и жалоба",1
"Они сами виноваты в своей инвалидности, не следовало бы им рисковать и становиться инвалидами",1
"Любая человеческая жизнь имеет равную ценность, и неважно, какие у нее возможности. ",0
"Калеки не могут нормально работать, им нужно давать специальные льготы",1
"Инвалиды могут занимать место в обществе только как объекты сочувствия и сострадания, а не как активные и полноценные члены",1
"общество должно осознать, что люди с ограниченными возможностями могут и должны участвовать во всех сферах жизни",0
"Инвалидность - это всего лишь физическое ограничение, она не определяет человека как личность",0
Инвалиды должны оставаться в доме и не выходить на улицу,1
"Инвалиды должны стараться не выделяться и притягивать внимание, чтобы не причинять неудобств другим",1
"Люди с ограниченными возможностями должны оставаться вне общества, чтобы не затруднять других",1
"в данном утверждении содержится ложная информация о том, что люди с ограниченными возможностями не обязаны обучать окружающих их людей. на самом деле, обучение и просвещение об окружающей инвалидность окружающих является важной задачей для создания инклюзивного общества и преодоления стереотипов и дискриминации. мног",0
Правительства и общество должны обеспечить равные возможности и доступность для людей с ограниченными возможностями.,0
Люди с инвалидностью - это просто обуза для общества,1
"Люди с ограниченными возможностями не должны испытывать дискриминации при получении образования, работе или доступе к общественным местам",0
Государство должно предоставлять социальные услуги и материальную поддержку людям с ограниченными возможностями для обеспечения равных возможностей в обществе,0
"Инвалиды не могут добиться успеха в жизни, они должны полагаться на помощь других людей",1
"Я не хочу видеть людей в инвалидных креслах, это грустно и неприятно",1
"У людей с инвалидностью нет шансов на мирную жизнь, они всегда будут страдать",1
"Большинство инвалидов просто лентяи, которым лень работать и они полагаются на пособия и подачки",1
"Общество должно создавать условия для интеграции людей с ограниченными возможностями в общество, а не ограничивать их возможности",0
"Инвалиды только тратят наше время и ресурсы, они никогда не смогут внести вклад в общество",1
"Я не хочу видеть инвалидов в общественных местах, они портят мне настроение и выглядят ужасно. ",1
"Инвалидность может быть результатом не только физических, но и психических и интеллектуальных нарушений",0
"Инвалиды в обществе только для того, чтобы вызывать жалость и получать льготы",1
Важно учить детей быть готовыми помогать и поддерживать людей с инвалидностью,0
Люди с ограничениями не могут вносить вклад в общество,1
Инвалиды не могут вести полноценную и успешную карьеру,1
"Инвалиды не могут ни участвовать в обществе, ни добиться успеха в жизни",1
"Надо стремиться к созданию инклюзивного общества, где люди с ограниченными возможностями имеют равные права и возможности во всех сферах жизни.",0
Слепые не могут найти хорошую работу,1
"Это жалко, что инвалидность может остановить жизнь в движении и препятствует выполнению многих обычных действий",0
Инвалиды не могут добиться ничего значимого в жизни,1
"Они просто должны быть благодарны, что у них вообще есть какая-то помощь и поддержка",0
"Права инвалидов должны быть защищены и соблюдены, как у любого другого человека",0
Инвалиды должны жить в отдельных районах и не выходить на публику,1
"Инвалиды - это не слабые или бесполезные люди, они просто нуждаются в других способах выполнения задач",0
Люди с ограниченными возможностями не могут вносить вклад в общество и экономику.,1
"Не нужно определять людей только по их ограничениям, каждый человек уникален и имеет свои способности",0
"Общество не должно тратить деньги на доступность для инвалидов, это неэффективное использование ресурсов",1
"Люди с ограниченными возможностями имеют такое же право на образование, работу и социальные возможности, как и все остальные",0
правительство должно создавать условия для доступности общественных мест и транспорта для людей с ограниченными возможностями,0
Люди с инвалидностью не могут быть довольны своей жизнью,1
"Они не способны на настоящую любовь или отношения, они просто ищут сочувствие и внимание от окружающих",1
Общество должно проявлять большую толерантность и уважение к людям с инвалидностью,0
Люди с ограниченными возможностями должны иметь право на свободный доступ ко всем общественным местам и услугам,0
Инвалидность не должна определять личность человека и его возможности в жизни.,0
"Люди с ограниченными возможностями должны платить больше налогов, потому что они не могут работать на полную ставку",1
"Людям с ограниченными возможностями нужна доступная среда, чтобы они могли активно участвовать в общественной жизни. ",0
"Пусть люди с ограниченными возможностями остаются дома, им некуда идти и делать вклад в общество ",1
