,text,label
222,"я считаю, что люди с инвалидностью должны иметь равные права и возможности с другими людьми, в том числе с теми, кто не является инвалидом.\n""",0
223,"люди, которые не знают о том, что они инвалиды, могут не знать, как с этим жить, и это может привести к стрессу, депрессии и суицидальным мыслям.",0
224,"люди с инвалидностью должны иметь равные права с другими людьми, в том числе право на образование, работу и социальную защиту.",0
225,"Инвалидность не должна восприниматься как что-то, чего нужно стыдиться",0
226,"Инвалидность - это не клеймо, не приговор и не повод для насмешек. Инвалиды - такие же люди как и все остальные, у них есть свои права и обязанности, и они имеют право на достойную жизнь.",0
227,"люди с инвалидностью не чувствуют себя изгоями, потому что общество относится к ним толерантно и уважительно.",0
228,Список мифов и заблуждений об инвалидах:,0
229,"Люди с инвалидностью должны иметь доступ к общественным местам, таким как парки, библиотеки, театры, музеи, кинотеатры и т.д.",0
230,"Я не знаю, что еще сказать. Я просто хочу сказать спасибо всем, кто был со мной все это время. Спасибо за вашу поддержку, за ваши слова и за то, как вы относитесь к другим людям с инвалидностью. Это очень важно для меня, и я очень ценю это.",0
231,"Я не знаю, что еще сказать. Я просто хочу, чтобы вы знали: я горжусь тем, кто я есть, и что я делаю. И я надеюсь, вы тоже гордитесь мной. Спасибо вам.",0
232,"инвалиды не должны быть изолированы от общества, они должны иметь возможность жить полноценной жизнью, учиться, работать, заниматься спортом, путешествовать, общаться с другими людьми. Инвалидность не должна быть препятствием для получения образования, работы, путешествий, общения с друзьями и близкими, для занятий спортом и участия в общественной жизни. Люди с инвалидностью должны чувствовать себя полноценными членами общества и иметь равные со всеми права и возможности.",0
233,Миф №1: Инвалидность - это клеймо,0
234,"Люди с инвалидностью не должны быть изолированы от общества, они должны иметь возможность работать и общаться с другими людьми.",0
235,"люди с инвалидностью могут жить полноценной жизнью, несмотря на то, что они не могут ходить\бегать\плавать\ездить на велосипеде\кататься на коньках\играть на музыкальных инструментах\танцевать\заниматься спортом\ходить в кино\театр\на выставки\в музеи\читать\писать\смотреть телевизор\слушать радио\пользоваться компьютером\телефоном\ноутбуком\планшетом\видеокамерой",0
236,"люди с инвалидностью часто не знают, что им делать со своей жизнью, потому что у них не было возможности получить образование, найти работу и т.д.",0
237,"Я хочу, чтобы люди с инвалидностью знали, что они не одиноки, и что у них есть люди, которые их любят и заботятся о них. Я хочу помочь им в достижении их целей, в том числе в получении образования и трудоустройстве.\nЯ также хочу показать людям, с которыми я общаюсь в школе, университете, на работе и т.д., что инвалиды такие же люди как и все остальные. Они могут делать все то же самое что и мы, если захотят",0
238,"люди с инвалидностью не должны быть изолированы от общества, они должны иметь возможность жить полноценной жизнью, учиться, работать, заниматься спортом, путешествовать, общаться с другими людьми.",0
239,"Инвалиды - такие же люди, как и все остальные, просто у них есть какие-то проблемы со здоровьем, но это не значит, что они не могут работать, учиться, заниматься спортом и т.д.",0
240,"у людей, которые ухаживают за инвалидами, могут быть разные представления о том, что правильно, а что нет, и они могут не соглашаться друг с другом.",0
241,"Инвалидность - это не клеймо на всю жизнь, она может измениться в любой момент.",0
242,"люди, которые не знают о том, что они инвалиды, могут испытывать трудности в общении с людьми с инвалидностью, так как они могут не знать как вести себя с такими людьми, и как реагировать на их поведение.\n""",0
243,"В общем, как-то так. Если есть вопросы - задавайте, я постараюсь ответить.",0
244,Ссылка на оригинал: http://www.theguardian.com/commentisfree/2014/sep/10/disability-rights-in-schools-and-workplace,0
245,"В общем, как-то так. Если есть вопросы - задавайте, буду рада ответить.",0
246,"люди с инвалидностью должны иметь доступ к информации и ресурсам, которые помогут им справиться с проблемами, возникающими в повседневной жизни, в том числе с дискриминацией и стигматизацией, а также с трудностями, связанными с получением образования, трудоустройством, жильем, здравоохранением и т.д.",0
247,"И так далее, и тому подобное. В общем, все то, с чем мы сталкиваемся каждый день.",0
248,инвалидность - это не клеймо на всю жизнь,0
249,"люди с инвалидностью не должны быть изолированы от общества, они должны иметь возможность жить полноценной жизнью, учиться, работать, общаться с другими людьми, участвовать в общественной жизни, заниматься спортом и т.д.",0
250,"люди с инвалидностью не должны чувствовать себя изгоями в обществе, потому что они такие же как все.",0
251,"люди с инвалидностью должны иметь доступ к информации о том, что они могут делать, а что нет, и как это может повлиять на их повседневную жизнь.",0
252,Миф №1: Инвалидность – это клеймо на всю жизнь,0
253,"люди с инвалидностью не должны чувствовать себя изолированными от общества, им нужно чувствовать, что их принимают и уважают, даже если они не могут делать то же самое для других людей.",0
254,"инвалидность не является препятствием для того, чтобы быть хорошим родителем, супругом, другом, коллегой и т.д. - миф о том, что люди с инвалидностью не могут быть хорошими родителями, разрушает жизнь многих людей, в том числе и тех, кто действительно не может иметь детей или быть полноценными супругами.",0
255,"В ходе исследования были опрошены более 1000 человек в возрасте от 18 до 65 лет, проживающих в Великобритании, США, Канаде, Австралии, Новой Зеландии, Германии, Франции, Италии, Испании, Нидерландах, Норвегии, Швеции, Дании, Финляндии, Исландии, Ирландии, Польше, Чехии, Словакии, Венгрии, Латвии, Литве, Эстонии, России, Украине, Белоруссии, Грузии, Армении, Азербайджане, Казахстане, Киргизии, Узбекистане, Таджикистане и Китае.",0
256,"В общем, я не знаю, что с этим делать. Я не понимаю, почему это так важно для меня, и почему я так остро на это реагирую. Мне кажется, это какая-то моя личная проблема, которую я никак не могу решить.",0
257,"Инвалидность не должна восприниматься как что-то, чего нужно стыдиться, что нужно прятать или скрывать. Люди с инвалидностью должны иметь возможность жить полноценной жизнью, учиться, работать, заниматься спортом, путешествовать, общаться с другими людьми.",0
258,"И так далее, и тому подобное. В общем, все то, что и так всем известно, но, тем не менее, каждый раз, когда я сталкиваюсь с этой темой, я не перестаю удивляться тому, насколько все-таки у нас в стране все запущено в этом плане.",0
259,"инвалидность не является препятствием для того, чтобы быть хорошим родителем, другом, коллегой и т.д.",0
260,Миф №1: Инвалидность – это болезнь,0
261,"Инвалидность - это не клеймо на всю жизнь, это возможность жить полноценной жизнью, учиться, работать, заниматься спортом, путешествовать, заводить семью и воспитывать детей.",0
262,"Я хочу, чтобы люди знали, что инвалиды такие же люди, как и все остальные. Они могут работать, учиться, заниматься спортом, заводить друзей, любить и быть любимыми. Инвалидность - это не приговор и не клеймо. Это не болезнь, а состояние, которое можно и нужно менять к лучшему.",0
263,"И так далее, и тому подобное. В общем, все то, с чем мы сталкиваемся каждый день, но не обращаем на это внимания, потому что не задумываемся о том, что это может быть проблемой.",0
264,"Люди с инвалидностью могут жить полноценной жизнью, даже если они не могут ходить, говорить, видеть, слышать, чувствовать запахи, осязать, обонять, пробовать на вкус, думать и т.д.",0
265,"инвалидность не должна быть препятствием для получения образования, работы и т.д.",0
266,"люди с инвалидностью должны иметь равные права и возможности с другими людьми, в том числе право на образование, трудоустройство, участие в общественной жизни и т.д.",0
267,"инвалиды должны быть вовлечены во все сферы жизни общества, а не только в те, которые связаны с их инвалидностью.",0
268,"люди с инвалидностью могут жить полноценной жизнью, не испытывая чувства стыда и смущения.",0
269,"инвалидность - это не клеймо на всю жизнь, а состояние, которое можно контролировать и улучшать, и которое не является препятствием для того, чтобы быть полноценным членом общества.",0
270,Вопросы для обсуждения:,0
271,"инвалидность - это не клеймо на всю жизнь, это возможность жить полноценной жизнью, учиться, работать, заниматься спортом, путешествовать и т.д.",0
272,"люди с инвалидностью могут жить полноценной жизнью, если они получают надлежащий уход, образование и социальную поддержку.",0
273,"люди с инвалидностью не должны стесняться того, что они инвалиды, а наоборот, должны гордиться тем, кто они есть.",0
274,"Инвалидность - это не клеймо на всю жизнь, это возможность жить полноценной жизнью, учиться, работать, заниматься спортом, путешествовать, заводить семью и воспитывать детей. Инвалиды - такие же люди как и все остальные, просто у них есть проблемы со здоровьем, которые мешают им вести полноценную жизнь.",0
275,"Инвалидность- это не клеймо на всю жизнь, это возможность жить полноценной жизнью, иметь работу, семью, друзей, путешествовать, заниматься любимым делом и т.д.",0
276,"В общем, я считаю, что это очень важная тема, которая должна быть поднята и обсуждена в обществе.",0
277,"люди с инвалидностью могут жить полноценной жизнью, даже если они не могут ходить, говорить, видеть, слышать, чувствовать запахи и т.д.",0
278,"инвалидность - это не клеймо, не повод для насмешек и издевательств, она не должна мешать человеку жить полноценной жизнью, учиться, работать, общаться с другими людьми, заниматься спортом, путешествовать и т.д.",0
279,"Инвалидность- это не клеймо, а возможность жить более полной жизнью",0
280,"инвалиды - это люди, которые не могут делать то же, что и все остальные, но это не делает их менее ценными и достойными уважения.",0
281,Миф №2. Инвалидность - это клеймо на всю жизнь,0
282,"дети с инвалидностью не должны быть изолированы от общества, они должны иметь доступ к образованию, развлечениям, спорту и здоровому образу жизни.",0
283,"люди с инвалидностью не должны быть изолированы от общества, они должны иметь возможность участвовать в общественной жизни, в том числе в спорте, музыке, танцах и т.д.",0
284,"люди с инвалидностью не должны чувствовать себя изолированными от общества, им нужно чувствовать, что их принимают и уважают, даже если они не могут делать многие вещи, которые делают обычные люди.",0
285,"Люди с инвалидностью не должны быть изолированы от общества, они должны иметь возможность жить полноценной жизнью, учиться, работать, общаться с другими людьми, заниматься спортом и т.д.\n",0
286,"люди с инвалидностью не должны чувствовать, что им нужно скрывать свою инвалидность, потому что это может повлиять на отношение к ним других людей.",0
287,"люди с инвалидностью не должны быть изолированы от общества, они должны иметь возможность участвовать во всех аспектах жизни общества и иметь равные права с другими людьми.",0
288,"люди с инвалидностью должны быть более активными, а не сидеть дома и жаловаться на то, что с ними что-то не так.",1
289,"люди с инвалидностью не должны стесняться того, что они такие, какие они есть, а должны гордиться тем, кем они являются.",0
290,"дети с инвалидностью должны иметь возможность учиться в обычных школах, а не в специализированных интернатах, где они будут изолированы от сверстников и не смогут социализироваться.",0
291,"люди с инвалидностью могут жить полноценной жизнью, даже если они не могут ходить, говорить, видеть, слышать, чувствовать запахи, осязать, обонять, пробовать на вкус, двигать руками и ногами, контролировать свое тело и т.д.",0
292,"Инвалидность не должна быть препятствием для участия в жизни общества, наоборот, она должна вдохновлять и мотивировать людей на участие в социальной жизни.",0
293,"люди с инвалидностью не должны чувствовать себя изолированными от общества, им нужно чувствовать, что они могут быть частью общества и вносить свой вклад в его развитие.",0
294,"люди с инвалидностью могут жить полноценной жизнью, даже если они не могут ходить, говорить, видеть, слышать, чувствовать запахи, осязать, обонять, пробовать на вкус, иметь сексуальное влечение, испытывать оргазм, рожать детей, заниматься спортом, водить машину и т.д.",0
295,"люди, которые не знают, что у них есть инвалидность, должны знать об этом, потому что это может повлиять на их отношение к другим людям с инвалидностью.",0
296,"инвалиды не должны быть изолированы от общества, они должны иметь возможность работать, учиться, заниматься спортом, иметь доступ к культурным ценностям и т.д.",0
297,Взято отсюда:,0
298,"люди с инвалидностью не должны быть изолированы от общества, они должны участвовать в его жизни, в том числе в образовании и трудоустройстве, а также в общественной жизни и развлечениях.",0
299,"люди с инвалидностью не должны быть изолированы от общества, наоборот, они должны участвовать в жизни общества и вносить свой вклад в его развитие.",0
